full_name,a,e,i,om,w,ma
       (2018 WR1),2.253180977,0.645352449,15.17344794,274.6607243,244.7885346,195.1269973
       (2018 WP2),1.943398499,0.522201321,7.897304604,55.08207962,309.546152,289.2462545
       (2018 WE3),2.727094601,0.660569114,8.704577639,240.6669086,159.4221336,173.4773743
       (2018 XR),2.152088158,0.667588967,20.52129846,78.39027886,114.4237549,203.7640834
       (2018 XY3),2.099345294,0.621872878,20.27288577,80.90758241,108.1323414,220.107537
       (2018 XG5),2.435380291,0.622399681,12.89322382,215.5403772,320.587949,162.3334757
       (2018 XV5),2.587776018,0.633818307,11.22652188,154.9099668,161.1641653,220.3657429
       (2018 YH),1.119389721,0.263887776,11.92392042,320.5214721,245.6649014,170.3846786
       (2018 YJ),2.311822316,0.558964666,18.0826808,25.9664744,153.7134833,187.0133986
       (2018 YJ2),1.160859817,0.403914602,6.521973571,65.14131858,293.3028259,258.7002276
       (2019 AV2),2.461543012,0.645534811,9.011628823,119.7328877,54.35771448,166.7822307
       (2019 AZ2),2.458373369,0.883266008,7.334525048,83.75554305,255.2485567,12.40966743
       (2019 AW4),2.245496702,0.620537931,14.42295839,153.7325957,56.52247582,183.4761676
       (2019 AN5),1.608608511,0.413985237,2.01519985,276.8483626,98.23155764,39.32048259
       (2019 AP6),0.739677399,0.41111254,7.074037275,327.3017102,325.0256275,173.3466412
       (2019 AN7),1.196464353,0.849292675,23.8533676,295.4868141,325.5557802,325.9753769
       (2019 AG13),2.059638238,0.606044885,11.096107,265.5778669,299.6468613,211.0285717
       (2019 BK),2.054648576,0.72815086,4.12975442,264.5584281,121.0607855,250.3851637
       (2019 BC1),2.52949996,0.635696184,17.76601553,118.2028921,328.8280221,179.9278494
       (2019 BP1),2.547334006,0.630005818,23.72657895,34.32962481,18.04012436,184.8569861
       (2019 BG2),1.264653809,0.275944772,14.21645968,328.9959675,65.54871304,179.306278
       (2019 BT2),1.082233482,0.49232574,19.94448691,306.7706993,65.69098718,317.6683868
       (2019 BF5),1.68029097,0.739314019,24.52653081,312.261165,68.71625895,332.310495
       (2019 CH1),1.335333599,0.714055695,10.87541666,296.4943869,73.52659089,132.5884506
       (2019 CT1),1.561237648,0.354967766,19.25038231,325.0782065,152.447178,352.4347767
       (2019 CU1),1.781112201,0.516970039,1.760734652,344.5203977,100.6389081,300.0432069
       (2019 CD2),2.449887683,0.747814251,6.741969873,304.8911621,113.4499428,186.6570265
       (2019 CE4),2.853160277,0.659883631,20.66864653,38.59618641,347.0522499,149.0262403
       (2019 CC5),1.84464723,0.605157561,7.488893191,131.256294,295.5410258,286.6314378
       (2019 CD5),2.314163117,0.666882277,2.623378451,32.71397384,211.1410364,167.0913381
       (2019 DD2),2.042367259,0.511922246,36.64930527,179.0587397,29.97884469,213.9911786
       (2019 EN),2.178938895,0.61841288,9.791648387,192.8993334,46.63756164,182.1126955
       (2019 EU2),2.429259467,0.667840898,15.59277187,199.0592659,246.4073335,187.7402775
       (2019 FH),1.527791625,0.77407437,3.85183778,255.1946997,152.2990286,0.860094722
       (2019 FJ),0.762194943,0.612906684,44.43657403,156.9048859,150.2056807,94.28268904
       (2019 FZ),0.877360344,0.628696011,27.65767063,192.463267,139.9262712,312.5122632
       (2019 FM2),0.973970112,0.269029278,27.98472014,358.8612396,75.39298904,4.02182645
       (2019 GD1),2.610811264,0.800595326,3.557551964,197.60466,237.2213352,170.649925
       (2019 GT2),1.839541951,0.510483008,6.73536958,88.39981337,343.8860149,324.8565246
       (2019 GT3),2.371299249,0.619771256,2.334922686,225.125397,69.80629387,135.5855725
       (2019 HN),1.863657479,0.635888796,34.74806075,207.4095607,81.70587412,209.2973593
       (2019 HH4),1.532380812,0.387510131,33.85248967,211.47642,150.7150187,191.4329378
       (2019 JB1),2.004410047,0.775362352,19.91077006,54.21477577,288.7108595,183.8999009
       (2019 KB4),1.890029441,0.451858698,17.51953025,134.7680759,192.0304263,193.5781306
       (2019 KQ5),1.689152653,0.601668544,4.90815458,246.5092101,238.6305544,300.3491006
       (2019 LG1),1.126196709,0.359393247,17.99420359,248.7943962,103.3485708,18.36768346
       (2019 LZ1),2.30051501,0.928623224,9.613567344,221.0643397,223.0050734,14.22771234
       (2019 LX4),1.461856681,0.30757513,2.939096561,269.9983005,68.66888028,258.3898874
       (2019 LH5),1.696462905,0.721310123,3.035077603,121.2788008,268.0681277,334.9855156
       (2019 LG6),2.277432546,0.737151907,16.89394885,95.84686465,260.5945232,345.4076813
       (2019 MF1),1.536383172,0.31881477,9.756265413,285.2928324,5.344380907,272.6611132
       (2019 MS3),2.632093684,0.719791142,8.61328582,139.0240734,231.4842336,97.67599052
       (2019 NA),1.979379298,0.568776758,7.768122231,207.2542355,141.238966,168.8941023
       (2019 NA2),1.848840844,0.641777072,34.44113277,78.63737752,284.7720273,328.8904378
       (2019 NE2),1.729950812,0.728904499,8.473543649,267.9379617,124.1365017,205.7918024
       (2019 NY2),1.74927091,0.441418152,11.34857135,139.7933726,199.6203953,193.5881542
       (2019 NO4),1.517462697,0.656054809,12.81531101,127.9819524,269.1972433,327.2332158
       (2019 ND7),1.147852777,0.574952266,34.48034545,297.3944461,114.7394324,11.863374
       (2019 OO),1.634930339,0.502361398,32.67715953,132.1018605,252.9801651,203.6831048
       (2019 OT),1.711650906,0.548767234,47.23456806,302.1525752,285.4217402,248.1180819
       (2019 OM1),1.896442747,0.598118751,6.168012014,346.6852219,52.65522234,165.8521616
       (2019 OR1),0.959205823,0.380127742,18.28094813,236.8706724,297.6952666,265.9318357
       (2019 OQ2),1.448039421,0.603187416,4.106290493,200.4488531,256.7917848,211.4093677
       (2019 OY3),1.857974351,0.472892199,48.66156451,297.427569,350.8645312,201.3518286
       (2019 PG1),2.457466179,0.593428998,20.34986847,281.6405564,13.57374704,130.5952674
       (2019 QG),0.822022624,0.238238438,12.6303797,290.2664552,216.0491568,102.2990656
       (2019 QT),2.220800605,0.829307357,4.436515094,236.6210654,214.915618,122.4762781
       (2019 QX),2.154686813,0.629164832,27.15505665,316.6361451,119.0843029,124.4094769
       (2019 QY1),1.74645467,0.470026989,27.410559,236.0684808,156.8088502,177.375925
       (2019 QD2),1.804192974,0.460281826,11.96637382,271.7092532,18.30337667,207.7332134
       (2019 QD6),2.817785035,0.655691201,14.56075728,35.80946625,10.85086905,85.87193016
       (2019 RC),2.047990257,0.508142755,22.89609798,175.0494138,202.2428479,147.4634533
       (2019 RW),2.280218155,0.580410331,4.828843789,310.2570757,311.2594516,19.37073184
       (2019 RV3),2.239976089,0.613172581,6.970810447,352.3252506,125.9451436,111.2361623
       (2019 SH),1.217724189,0.474942794,45.14324336,179.1525723,272.997029,315.260094
       (2019 TP1),1.295583076,0.269343301,25.21776396,12.05633308,126.2692131,186.1420426
       (2019 UK),0.882756451,0.384160988,21.69852328,206.409867,318.8305815,20.55062153
       (2019 UO),2.650379864,0.63829552,5.705358948,277.6098813,185.005847,79.11652454
       (2019 UC4),2.484315933,0.645250668,8.606435373,249.6364107,203.7079382,88.47068083
       (2019 UO9),1.914564294,0.579213385,5.470262874,7.67748389,148.2165046,100.7435063
       (2019 US10),1.45428479,0.386245628,26.97703184,43.27988839,304.1498957,263.2003916
       (2019 UN12),2.268003624,0.842292454,4.964481218,226.213082,297.9693092,103.0984966
       (2019 UX13),1.519060422,0.327277805,12.48808687,188.581551,155.1590467,252.4319728
       (2019 VD2),1.969746509,0.735535942,33.49453513,38.83448816,257.0531144,18.68918447
       (2019 VL4),2.038562526,0.839862453,10.2765235,260.4381665,287.7121362,109.1296877
       (2019 VF6),1.229948288,0.439206901,14.90707347,102.2347022,89.10504509,205.5455019
       (2019 VG6),1.514626016,0.413999503,8.604306607,304.3989049,219.0345454,133.7275011
       (2019 WF3),2.329452849,0.576535026,13.00017609,296.8732465,203.5671599,83.5006757
       (2019 WL4),1.192500425,0.55798418,4.870376802,186.2627087,99.92646074,8.911971825
       (2019 WW4),2.231882481,0.552895455,9.428934854,330.6997949,22.67837287,124.4616062
       (2019 WX4),1.953236924,0.626388477,29.47615808,78.52931109,74.32884208,111.6733548
       (2019 WD5),1.629326479,0.543104418,4.752887118,312.1970378,228.0965359,141.7600323
       (2019 WJ5),2.312064351,0.744065017,5.373844016,207.7318672,104.4661578,134.504428
       (2019 XE1),1.935076533,0.612568595,30.30676401,292.0132925,244.9183278,117.3859731
       (2019 XO2),1.48594695,0.355393504,28.53814743,68.19461821,342.5774717,214.2158492
       (2019 XW2),2.034597025,0.545822306,6.4562358,320.3915411,68.10293571,140.6650239
       (2019 XA3),2.766439002,0.628521048,24.06945021,31.49399118,0.341096232,81.00037511
       (2019 XK3),2.373892213,0.714798553,5.587621892,88.15286759,232.3509777,30.03050821
       (2019 XQ3),1.236562206,0.260127786,50.96234279,88.49442856,52.1823537,229.9909605
       (2019 YZ3),1.755174632,0.596013118,23.40388315,275.5230716,257.5708927,338.1710935
       (2019 YX6),3.504297764,0.891321928,1.847902973,317.9777929,18.20266513,7.38049521
       (2020 AD3),0.982848307,0.594772619,2.643620395,268.4699726,73.78829557,47.19510491
       (2020 AN3),2.162981749,0.551781972,26.29430504,294.4240382,167.7279987,106.9162234
       (2020 BX),1.465894585,0.408807586,20.95019355,92.58742563,130.7631923,308.3241154
       (2020 BE1),1.715807585,0.503754717,30.10382784,103.5404129,111.5831126,108.3263835
       (2020 BJ4),2.841991524,0.663676525,5.670423436,11.12580233,198.3398428,48.75258085
       (2020 BC6),1.860039916,0.709481456,6.298148585,272.5240204,98.35719096,162.5830557
       (2020 BC8),2.314830836,0.748087073,7.367946422,318.4841807,252.7566806,70.30582527
       (2020 BN10),0.927755058,0.344209988,20.52485136,185.7659013,68.98703554,252.4209448
       (2020 BS12),1.48991341,0.745542422,4.627058991,312.0308979,90.21810977,202.856915
       (2020 BX12),1.600107335,0.527052485,40.07094216,132.9051579,70.47299943,131.8367287
       (2020 BP13),1.569707986,0.353123949,8.124113776,209.1013225,357.0702599,112.177677
       (2020 BF14),1.284285047,0.475104672,36.1380418,349.2703022,83.41388799,272.7648609
       (2020 BW14),2.694579783,0.651852578,15.97755658,21.45526143,28.00439381,80.76664992
       (2020 BB15),1.716956099,0.414281188,5.31123922,16.19887064,177.675688,120.2077708
       (2020 CL1),0.72440631,0.391964732,45.4891509,325.8955431,9.703072276,309.4956178
       (2020 CB2),0.855634593,0.28068374,27.144407,1.009128142,50.1683187,95.4016447
       (2020 DY1),2.544169204,0.629094783,1.317151576,279.7391265,290.7905987,62.32184899
       (2020 DP2),2.633323072,0.790545484,14.06728604,150.1858936,270.9077465,80.48455537
       (2020 DR2),2.282791186,0.690603999,19.73689534,168.9557438,252.5509331,100.6471016
       (2020 DC3),2.009756819,0.835023618,3.621894979,16.82372701,20.0311854,118.9004838
       (2020 DT3),2.248636917,0.608287818,3.271785547,207.4822929,27.94429248,66.08840935
       (2020 DM4),1.887141931,0.456121451,4.120020127,6.893148423,222.4671539,84.4508294
       (2020 DB5),2.128792507,0.517790743,11.71113414,77.81662923,188.8620901,70.14961346
       (2020 EN),2.058844191,0.55351779,7.751936482,113.0825873,300.2706266,107.2499371
       (2020 FO1),2.303504649,0.81857898,2.873956908,35.78189113,262.3671835,57.5615818
       (2020 FR1),1.405563968,0.614274483,13.11428216,26.47652239,255.7732381,121.1494128
       (2020 FH2),1.815406096,0.494056997,7.998075523,55.76458922,51.76254013,133.2537912
       (2020 FR3),1.973259493,0.647514695,8.873054682,174.6240055,261.6551341,24.71518268
       (2020 FW4),2.293861547,0.695201136,5.135670316,50.23868629,222.5716939,58.97297054
       (2020 FX4),2.437713331,0.600511821,9.88127733,155.4343134,356.4986739,74.75073612
       (2020 FA5),1.943661904,0.805617823,6.612062003,39.23970294,242.3691977,337.7608587
       (2020 FO5),3.271486586,0.890692026,7.422366438,227.3982661,79.29211231,34.58299904
       (2020 FM6),1.364644218,0.493994807,14.98599045,30.48831647,276.1139391,109.4726216
       (2020 FZ6),2.312604528,0.74474885,3.248887772,259.0656483,32.75219831,56.17729429
       (2020 GA2),1.280687149,0.426679732,42.94905595,22.92061941,92.96584786,40.3138305
       (2020 HJ4),2.069293207,0.576573726,1.222441386,105.2182658,233.2460193,19.60572417
       (2020 HD6),2.422193715,0.637421524,8.139129887,351.4157216,335.2040465,18.97370749
       (2020 JU),0.938825963,0.086025002,10.70323246,259.054251,167.1016269,46.90211478
       (2020 JV),2.257377963,0.636446317,3.317406858,282.5970565,235.7228052,79.35218342
       (2020 JC3),2.455283405,0.677924692,5.270162606,261.4543777,240.214444,74.17594539
       (2020 KT2),2.451283989,0.639515877,8.555999945,106.2626156,211.3629681,34.16423706
       (2020 KN3),3.049098473,0.717452095,9.331779856,199.1004256,151.9347766,25.80596311
       (2020 KO3),1.865755934,0.504379484,11.79496578,122.4122394,213.3856026,54.57003874
       (2020 KR4),1.833647433,0.904566104,14.93131111,80.23379697,314.6638021,53.58782287
       (2020 KK5),0.9322263,0.633644178,15.14678312,83.27015958,325.0441719,100.9203392
       (2020 KG6),1.130204749,0.830844273,22.44117285,264.1039873,134.9358022,75.12090739
       (2020 LG1),2.78315535,0.653617312,21.06630812,137.3267283,208.2501329,28.04182871
       (2020 LM1),2.362028276,0.603048949,17.27528745,75.3722212,135.0353639,10.92953279
       (2020 LG2),1.876900942,0.446130784,14.16508657,273.0678683,7.753270105,65.98324902
       (2020 MA3),2.510264495,0.701799572,16.54339043,69.40353001,302.6343546,359.1648207
       (2020 MZ3),2.632035412,0.656241671,5.247810415,133.047467,250.6366508,20.15665414
       (2020 ND),2.411672671,0.58862794,17.42540292,118.0147179,214.6422073,31.61976714
       (2020 NK1),1.39304326,0.647100802,45.44346134,311.1026125,107.8948012,52.08641573
       (2020 OM1),1.190125787,0.212943666,18.57826315,158.1479198,18.44488178,219.5551607
       (2020 ON3),1.712672626,0.576576193,27.09289526,127.6082351,258.0414,30.9810142
       (2020 OP3),1.28936384,0.270306023,29.53844463,309.0320151,147.7509692,314.7237483
       (2020 OT6),0.942402783,0.378019953,22.26946484,121.9705062,60.80748216,244.4548004
       (2020 PP),1.027723653,0.089027259,14.4524829,308.1056066,216.7708728,291.1306799
       (2020 PB1),2.182430303,0.543048653,9.286731942,231.2610717,177.4158419,17.47927079
       (2020 PN3),2.128713795,0.790492496,7.248735532,211.4377036,233.3243887,14.29189465
       (2020 PS3),2.323834476,0.716001688,18.80416327,144.0463858,93.10469576,50.76519955
       (2020 PM4),1.782160267,0.478358393,5.501680131,329.4475048,311.2434352,66.4871537
       (2020 PS4),2.14700843,0.784511505,6.501408411,10.2516224,76.82840542,12.29326816
       (2020 PY4),2.523896763,0.802047255,8.576642345,142.784771,65.14621945,20.87870256
       (2020 QD),2.400242481,0.730469763,4.002418049,38.11951914,40.81585546,12.04341614
       (2020 QG3),2.091546958,0.565279534,7.425852907,186.5626174,229.7152237,16.77893664
       (2020 QZ3),1.922998807,0.53807632,8.5060638,192.743533,246.7537094,353.0249651
       (2020 QH4),3.489502647,0.860244959,55.66927086,329.9621437,266.3064262,7.086557454
       (2020 QQ5),2.153079329,0.650268086,8.110177106,172.9936195,86.18545763,53.58333688
       (2020 QC6),2.169622259,0.59834134,5.972223557,169.9808123,249.5068028,19.58125927
       (2020 QF6),2.725970576,0.652022931,73.58900752,249.0513069,145.3726993,26.20985408
       (2020 QR7),2.495158621,0.593774137,11.76712371,114.951513,339.9211559,339.4173225
       (2020 RB),3.259040557,0.695510206,59.21716726,330.0968673,346.8562929,19.52688623
       (2020 RC),1.553591969,0.353156424,29.03676326,342.5562163,28.84486061,38.8507039
       (2020 RG),1.761265554,0.410224413,14.1212931,324.6492544,337.6158463,64.45355671
       (2020 RH7),1.517839929,0.440136042,43.84760172,3.843696462,128.5536031,319.9330951
       (2020 SL1),2.515056628,0.638474748,13.76415631,275.1838702,331.9087873,83.9283049
       (2020 ST1),2.453861933,0.576940304,7.962361283,232.8662789,180.423048,8.124522721
       (2020 SH2),1.304714602,0.39105622,44.21633375,359.4175077,262.1026876,108.956729
       (2020 SE3),2.544670609,0.849375825,11.86370162,326.3985789,262.761572,35.23237728
       (2020 SP4),2.827222394,0.658207101,12.86259624,314.0754103,19.2215856,26.08366934
       (2020 TF),1.088573981,0.302862638,19.21706535,221.2486865,271.3210065,332.4555813
       (2020 TT),1.788038984,0.698335909,5.890610391,311.0076295,297.1124808,27.53648586
       (2020 TX2),2.407992175,0.732728078,26.59630114,12.3413945,101.4315746,355.6016774
